epoch,train_loss,train_accuracy
896,0.0002946506137959659,100.0
897,0.0002974912349600345,100.0
898,0.0003078361041843891,100.0
899,0.00030630070250481367,100.0
900,0.00030312081798911095,100.0
901,0.000292629178147763,100.0
902,0.0003074927080888301,100.0
903,0.00030636205337941647,100.0
904,0.0003401236317586154,100.0
905,0.0003475163539405912,100.0
906,0.00034531482378952205,100.0
907,0.0003482514002826065,100.0
908,0.00034213162143714726,100.0
909,0.0003435284597799182,100.0
910,0.0003357925161253661,100.0
911,0.00033995392732322216,100.0
912,0.00033449596958234906,100.0
913,0.00033434334909543395,100.0
914,0.0003290335589554161,100.0
915,0.0003323178389109671,100.0
916,0.000329376693116501,100.0
917,0.0003309687599539757,100.0
918,0.00032548740273341537,100.0
919,0.00032656482653692365,100.0
920,0.00032165023731067777,100.0
921,0.00032057755743153393,100.0
922,0.0003205536922905594,100.0
923,0.0003185660461895168,100.0
924,0.00031742200371809304,100.0
925,0.0003147813549730927,100.0
926,0.0003148768737446517,100.0
927,0.00031192132155410945,100.0
928,0.0003107294032815844,100.0
929,0.00031000006129033864,100.0
930,0.0003094996209256351,100.0
931,0.00030708767008036375,100.0
932,0.00030620116740465164,100.0
933,0.00030566257191821933,100.0
934,0.0003040179726667702,100.0
935,0.000302964384900406,100.0
936,0.0003017392009496689,100.0
937,0.000301067135296762,100.0
938,0.000299579871352762,100.0
939,0.0002987695042975247,100.0
940,0.00029788774554617703,100.0
941,0.0002969343331642449,100.0
942,0.00029588077450171113,100.0
943,0.00029474147595465183,100.0
944,0.00029406454996205866,100.0
945,0.0002929728652816266,100.0
946,0.0002919718681368977,100.0
947,0.00029135221848264337,100.0
948,0.00029035116313025355,100.0
949,0.00028964082594029605,100.0
950,0.00028881613980047405,100.0
951,0.0002875337959267199,100.0
952,0.0002870570751838386,100.0
953,0.0002858082007151097,100.0
954,0.0002851170429494232,100.0
955,0.00028432090766727924,100.0
956,0.0002832340251188725,100.0
957,0.0002828717406373471,100.0
958,0.00028259516693651676,100.0
959,0.0002819659421220422,100.0
960,0.0002805454714689404,100.0
961,0.00028007826767861843,100.0
962,0.00027909621712751687,100.0
963,0.0002788722049444914,100.0
964,0.00027682242216542363,100.0
965,0.00027768994914367795,100.0
966,0.00027826198493130505,100.0
967,0.0002795729087665677,100.0
968,0.000275215832516551,100.0
969,0.00027619791217148304,100.0
970,0.00027415764634497464,100.0
971,0.0002743959194049239,100.0
972,0.0002760214847512543,100.0
973,0.0002709351247176528,100.0
974,0.0002743672812357545,100.0
975,0.00027325181872583926,100.0
976,0.00028055976144969463,100.0
977,0.00027758971555158496,100.0
978,0.00027249378035776317,100.0
979,0.0002751967404037714,100.0
980,0.00027107782079838216,100.0
981,0.0002666350337676704,100.0
982,0.00027112106909044087,100.0
983,0.0002672784321475774,100.0
984,0.00026754059945233166,100.0
985,0.000266778253717348,100.0
986,0.00026886138948611915,100.0
987,0.000268408446572721,100.0
988,0.00026550059556029737,100.0
989,0.00026460440130904317,100.0
990,0.0002613483229652047,100.0
991,0.0002596036356408149,100.0
992,0.0002633648691698909,100.0
993,0.000261243199929595,100.0
994,0.0002576584811322391,100.0
995,0.00025570421712473035,100.0
996,0.00025358752463944256,100.0
997,0.00025549912243150175,100.0
998,0.0002549128548707813,100.0
999,0.0002526245662011206,100.0
