epoch,train_loss,val_loss,val_euclidean_dist
143,0.0011401690542697906,0.0016778024146333337,0.1827690452337265
144,0.0011686714366078376,0.001635584863834083,0.17692938446998596
145,0.001173552661202848,0.0016050949925556779,0.16840860247612
146,0.001125538209453225,0.0016276993555948138,0.19954246282577515
147,0.001242259331047535,0.001621117815375328,0.20020809769630432
148,0.001170060853473842,0.0017319557955488563,0.21453960239887238
149,0.001257225382141769,0.0016364632174372673,0.18754397332668304
150,0.0012442970648407937,0.0014983407454565167,0.15165990591049194
151,0.0011689517879858613,0.0015297093195840716,0.15472085773944855
152,0.001136277266778052,0.0016505293315276504,0.1868029087781906
153,0.0011774490354582666,0.001735240570269525,0.20134036242961884
154,0.0011986858677119016,0.0016022301279008389,0.1807747483253479
155,0.001200620108284056,0.0018088404322043061,0.23365627229213715
156,0.0011856384575366975,0.0015752080362290144,0.1688731163740158
157,0.0011607385240495205,0.0016550056170672178,0.1831476241350174
158,0.0011161861009895801,0.0015873918309807777,0.1686299741268158
159,0.001115561742335558,0.0016168073052540421,0.1626007854938507
160,0.0011722055030986666,0.0015312950126826763,0.15544575452804565
161,0.0010821239091455936,0.0015577069716528058,0.15702401101589203
162,0.0011052214540541172,0.001511118607595563,0.15108747780323029
163,0.0010804877150803805,0.0017065588617697358,0.1777796447277069
164,0.0011038836790248751,0.00149440485984087,0.1416252851486206
165,0.0011125487741082906,0.0014646757626906037,0.14615942537784576
166,0.001048750407062471,0.001558115123771131,0.16374409198760986
167,0.0010762145975604653,0.001594401546753943,0.1786777526140213
168,0.0011060717049986124,0.0015093940310180187,0.15553316473960876
169,0.001080542872659862,0.0016327917110174894,0.1816207319498062
170,0.0010910658864304423,0.001680130371823907,0.1749151349067688
171,0.0011842946521937847,0.0017820923822000623,0.2290239930152893
172,0.0012003293028101324,0.0017525276634842157,0.2165246307849884
173,0.0012625848408788442,0.0015397090464830399,0.16859006881713867
174,0.0011285805376246572,0.0016501904465258121,0.1803554892539978
175,0.0011540193809196353,0.0016159949591383338,0.1779370903968811
176,0.0011338792275637389,0.001556628616526723,0.19528551399707794
177,0.001089873514138162,0.0014851873274892569,0.14959828555583954
178,0.0011032515671104194,0.001715038320980966,0.19435475766658783
179,0.0010910689830780028,0.0017133891815319657,0.18523910641670227
180,0.0012668723240494729,0.0018894423265010118,0.2613101601600647
181,0.0013275727164000274,0.0018073971150442958,0.25894400477409363
182,0.0012080973014235497,0.0016023415373638272,0.18933330476284027
183,0.0011290943482890725,0.0016090975841507316,0.18747085332870483
184,0.001137184165418148,0.0015962005127221346,0.18443302810192108
185,0.0011250266339629888,0.0015457243425771594,0.1652868688106537
186,0.001081653218716383,0.001645742217078805,0.18707971274852753
187,0.0010436997283250094,0.0015451716026291251,0.15730950236320496
188,0.001019665168132633,0.001644427073188126,0.17270047962665558
189,0.0010017910273745656,0.001584232784807682,0.16358156502246857
190,0.0010668106842786074,0.0014937152154743671,0.14926938712596893
191,0.0009851098177023232,0.0014937149826437235,0.14923976361751556
192,0.0009791442658752202,0.0017094743670895696,0.18181097507476807
193,0.0010297215543687344,0.001492317533120513,0.15108956396579742
194,0.0010493663838133215,0.001465524430386722,0.15557466447353363
195,0.0011616797419264913,0.001542285201139748,0.17715534567832947
196,0.001108933798968792,0.0015337399672716856,0.15980899333953857
197,0.0011320659890770913,0.001527729444205761,0.1775706559419632
198,0.001095685118343681,0.0017656069248914719,0.22474725544452667
199,0.0011100617935881018,0.0015236432664096355,0.15578261017799377
