epoch,train_loss,val_loss,val_euclidean_dist
41,0.001418600301258266,0.0016218635719269514,0.3028193712234497
42,0.0013454084983095527,0.0017828388372436166,0.34296849370002747
43,0.001344955782406032,0.0017872006865218282,0.3553662896156311
44,0.0012385586509481073,0.0017200730508193374,0.3279326558113098
45,0.0012593277264386416,0.0015452501829713583,0.2883373200893402
46,0.0012853623367846013,0.001552104135043919,0.2814141809940338
47,0.0012971001677215099,0.0016279993578791618,0.31194162368774414
48,0.0013603002997115254,0.0016850782558321953,0.33305397629737854
49,0.0014373973477631806,0.0016167492140084505,0.3181796371936798
50,0.0014951301738619805,0.0016533031594008207,0.3241046369075775
51,0.0012907760217785835,0.0016874675638973713,0.3330989181995392
52,0.001390624395571649,0.001695918501354754,0.37156543135643005
53,0.00149171759840101,0.001610323553904891,0.31249475479125977
54,0.001406472153030336,0.0017999777337536216,0.39069855213165283
55,0.001306452532298863,0.0015890243230387568,0.31349846720695496
56,0.001290516764856875,0.0015490013174712658,0.2985873222351074
57,0.0013120482675731183,0.0015683283563703299,0.3132345974445343
58,0.001359447045251727,0.0014892262406647205,0.27323758602142334
59,0.0011418529320508242,0.0015128528466448188,0.2787874639034271
60,0.001256483793258667,0.0015694474568590522,0.2856830656528473
61,0.0011766103329136969,0.0015950786182656884,0.2963724136352539
62,0.0012398608960211277,0.001851442502811551,0.359359472990036
63,0.001211016532033682,0.001837408635765314,0.3668397068977356
64,0.0012676769634708761,0.001560771488584578,0.2896152436733246
65,0.0012464944506064058,0.0020108527969568968,0.42297935485839844
66,0.00136048449203372,0.0014586126198992133,0.27044886350631714
67,0.0011233816156163811,0.0014673792757093906,0.2719583809375763
68,0.0011136192828416825,0.0014879523077979684,0.265804648399353
69,0.0010819186689332127,0.0016947350231930614,0.318391889333725
70,0.0011850220616906881,0.001606124104000628,0.3041352927684784
71,0.0011658171424642205,0.001511867856606841,0.27799084782600403
72,0.0011129320366308094,0.0015208092518150806,0.2741563320159912
73,0.0010119972750544548,0.0016805543564260006,0.3282531201839447
74,0.001163686322979629,0.001464787870645523,0.26048532128334045
75,0.0012809894047677516,0.0015310626477003098,0.27268704771995544
76,0.0011208518175408245,0.0016711397329345345,0.33072009682655334
77,0.001161432801745832,0.0016170492162927985,0.3083804249763489
78,0.0011950408574193717,0.0016230893088504672,0.3189975321292877
79,0.00133573894854635,0.0015368175227195024,0.2981921434402466
80,0.001355285826139152,0.0015248238341882825,0.29313093423843384
81,0.0014121588319540024,0.0015682996017858386,0.29531022906303406
82,0.0013482376700267196,0.0016553931636735797,0.33909809589385986
83,0.0013681690907105803,0.0017026730347424746,0.3640473484992981
84,0.001603381847962737,0.0018884213641285896,0.43679478764533997
85,0.001377648557536304,0.0014718194724991918,0.286054790019989
86,0.0012983537279069423,0.0016116758342832327,0.32900992035865784
87,0.001240823231637478,0.0014567162143066525,0.2652011215686798
88,0.0012029780074954033,0.0018533883849158883,0.40179023146629333
89,0.0013849855866283178,0.0015499100554734468,0.28098008036613464
90,0.001288686436600983,0.0015206891112029552,0.3020099699497223
91,0.0011372431879863143,0.0014150406932458282,0.2556665241718292
92,0.0010638348758220673,0.0014405064284801483,0.2550755739212036
93,0.0009780748514458537,0.0015569734387099743,0.2775934636592865
94,0.001022139482665807,0.0014968084869906306,0.2640773057937622
95,0.0010404171072877944,0.0015030424110591412,0.2633962035179138
96,0.0010900434805080294,0.001536970492452383,0.2899324893951416
97,0.0011212784564122557,0.0016480281483381987,0.3186114728450775
98,0.0011781570967286826,0.0014293250860646367,0.25531017780303955
99,0.0009897827520035207,0.0015004788292571902,0.2776264548301697
100,0.0010735349031165242,0.0014988341135904193,0.27136388421058655
101,0.001092284987680614,0.00144562020432204,0.25440356135368347
102,0.0010524232871830463,0.0015206681564450264,0.2711560130119324
103,0.0011162974056787788,0.0014753186842426658,0.2617146372795105
104,0.0010918681626208126,0.0014835798647254705,0.2620912492275238
105,0.0010514336870983243,0.0015148950042203069,0.2813663184642792
106,0.001089950534515083,0.001641591778025031,0.31586381793022156
107,0.001016966998577118,0.001471817260608077,0.262781023979187
108,0.0009255523444153368,0.0016188975423574448,0.28989434242248535
109,0.000949564902111888,0.001719379099085927,0.33114251494407654
110,0.0009868869092315435,0.0015327578876167536,0.2907336950302124
111,0.0010108394082635642,0.001423578360117972,0.2548631429672241
112,0.001030844054184854,0.0014287421945482492,0.2510809600353241
113,0.0009693407919257879,0.0014556286623701453,0.25181934237480164
114,0.0009924083366058766,0.0015420753043144941,0.27471956610679626
115,0.0010418708785437047,0.0016255221562460065,0.31137868762016296
116,0.000992631702683866,0.0014045736752450466,0.2561750113964081
117,0.0009342698496766389,0.0014023362891748548,0.23792392015457153
118,0.0009774335427209734,0.0015295222401618958,0.2650313675403595
119,0.001025492453482002,0.0014220894081518054,0.24745184183120728
120,0.000979515688959509,0.001555803813971579,0.2771710157394409
121,0.001009212387725711,0.0015659406781196594,0.2744210362434387
122,0.0009082465199753642,0.0015384438447654247,0.26946115493774414
123,0.0008746643667109311,0.0016017835587263107,0.3030703067779541
124,0.0010035285260528326,0.0015857976395636797,0.30085423588752747
125,0.0009744402370415628,0.0014132967917248607,0.2434571236371994
126,0.0008711068076081574,0.0013968376442790031,0.23665882647037506
127,0.0009258024161681533,0.0014475820353254676,0.2511281371116638
128,0.0009482006076723337,0.0014292254345491529,0.24737592041492462
129,0.001088389556389302,0.001750135445035994,0.3439444899559021
130,0.0012709132162854076,0.0020827713888138533,0.42681384086608887
131,0.0013901124242693187,0.0016093170270323753,0.32184168696403503
132,0.0012070022523403168,0.0016186466673389077,0.34317266941070557
133,0.0012359751272015274,0.001403583213686943,0.24744224548339844
134,0.0010510580847039818,0.0014122871216386557,0.24887797236442566
135,0.0010329471551813185,0.0018521304009482265,0.3865951597690582
136,0.0011521888431161643,0.001439684652723372,0.25522661209106445
137,0.0009702325565740466,0.0015034807147458196,0.27691978216171265
138,0.0009465402574278415,0.0015151118859648705,0.28123632073402405
139,0.0010013885330408812,0.0014217282878234982,0.24068152904510498
140,0.0008630925207398832,0.0014834955800324678,0.26110345125198364
141,0.0008949328446760773,0.001445757457986474,0.24600745737552643
142,0.0008512382977642119,0.0014727289089933038,0.24889279901981354
143,0.0008874694933183492,0.001490860478952527,0.2554612457752228
144,0.0009062692173756659,0.001463056425563991,0.24751003086566925
145,0.0010507332626730204,0.0014285303186625242,0.25375401973724365
146,0.0011003158753737808,0.0014542429707944393,0.25317493081092834
147,0.0009646036545746028,0.0014480306999757886,0.26117488741874695
148,0.0008802558877505362,0.0014685338828712702,0.2530457377433777
149,0.0008913965080864728,0.0015910175861790776,0.27829256653785706
150,0.0009459136403165757,0.0014908789889886975,0.255854070186615
151,0.0008610842167399823,0.0016701710410416126,0.31612899899482727
152,0.0010974890436045825,0.0015324639389291406,0.2749173939228058
153,0.0008127740700729191,0.0016291572246700525,0.29496634006500244
154,0.0010025670868344604,0.0015404154546558857,0.2832414507865906
155,0.0009316859650425613,0.0015285026747733355,0.28482240438461304
156,0.0009059715433977544,0.0015343819977715611,0.26748085021972656
157,0.0009643720230087637,0.0015055513940751553,0.26191654801368713
158,0.0008754758164286613,0.0014966673916205764,0.2581416070461273
159,0.000891230592969805,0.0016161868115887046,0.28279027342796326
160,0.0009408349404111504,0.0015264239627867937,0.2696351110935211
161,0.0008056124090217054,0.0016511112917214632,0.298694908618927
162,0.000872498075477779,0.001594062545336783,0.2687262296676636
163,0.0008958448539488018,0.0015708624850958586,0.26258695125579834
164,0.0009505420224741101,0.0016327863559126854,0.30497613549232483
165,0.0010137439938262105,0.0016456095036119223,0.31310197710990906
166,0.0008835951681248844,0.0016188155859708786,0.28783169388771057
167,0.0008748273132368923,0.001818185206502676,0.3446148931980133
168,0.001001784298568964,0.0015875184908509254,0.3095569610595703
169,0.0009861895348876714,0.0015374814392998815,0.2707683742046356
170,0.0011594270588830113,0.0014822720550000668,0.2716568112373352
171,0.0009957317844964564,0.0014656380517408252,0.2547490894794464
172,0.0009240427520126104,0.0014652363024652004,0.25122958421707153
173,0.0008698209188878536,0.0014079519314691424,0.24014438688755035
174,0.0008111838134936989,0.0014790263958275318,0.2506638169288635
175,0.0007797198719345033,0.001531764748506248,0.25430330634117126
176,0.000927878578659147,0.0014448956353589892,0.26216089725494385
177,0.0008311207755468785,0.0015824656002223492,0.2856382429599762
178,0.0010717859491705894,0.0014966519083827734,0.28885045647621155
179,0.0008404190186411143,0.0015042365994304419,0.2587874233722687
180,0.0008019214496016502,0.0014767824904993176,0.26962336897850037
181,0.0008221553638577461,0.0015625181840732694,0.2772296667098999
182,0.0008813655353151262,0.0015258985804393888,0.26662665605545044
183,0.0008349170559085906,0.0015191346174106002,0.26383885741233826
184,0.0010010167257860302,0.001487042522057891,0.2544725239276886
185,0.000881092727649957,0.001602672040462494,0.2862706482410431
186,0.0009636926581151784,0.0014763444196432829,0.2521570026874542
187,0.0008881903020665049,0.0014595889952033758,0.24971425533294678
188,0.0007687308127060533,0.0015126868383958936,0.2548512816429138
189,0.0008410034119151532,0.0015126182697713375,0.2554207146167755
190,0.0008209816180169583,0.001603571930900216,0.2829001247882843
191,0.0007926385500468313,0.0018647131510078907,0.33433350920677185
192,0.000941396679263562,0.0015722498064860702,0.28174740076065063
193,0.0008112770039588213,0.0015941314632073045,0.29232892394065857
194,0.000995166355278343,0.0017383839003741741,0.3338199853897095
195,0.0011806284310296178,0.0014296990120783448,0.28111687302589417
196,0.001075528038199991,0.0013994075125083327,0.27634376287460327
197,0.0009799079853110015,0.0013727525947615504,0.2518043518066406
198,0.0009102261392399669,0.0013815154088661075,0.24455572664737701
199,0.00078499058727175,0.001398279913701117,0.24496780335903168
